school_code,school_name,Year,Value
8888,Wiley Park Girls High School,2012,87.5
8888,Wiley Park Girls High School,2013,89.2
8888,Wiley Park Girls High School,2014,84.2
8888,Wiley Park Girls High School,2015,88.3
8888,Wiley Park Girls High School,2016,87.7
8888,Wiley Park Girls High School,2017,87.5
8888,Wiley Park Girls High School,2018,87.1
8888,Wiley Park Girls High School,2019,84.8
8888,Wiley Park Girls High School,2021,81.5
8888,Wiley Park Girls High School,2022,77.7
4553,Wiley Park Public School,2011,94.4
4553,Wiley Park Public School,2012,94.4
4553,Wiley Park Public School,2013,95.5
4553,Wiley Park Public School,2014,95.7
4553,Wiley Park Public School,2015,93
4553,Wiley Park Public School,2016,92.5
4553,Wiley Park Public School,2017,92.4
4553,Wiley Park Public School,2018,91.7
4553,Wiley Park Public School,2019,89.7
4553,Wiley Park Public School,2021,91.2
4553,Wiley Park Public School,2022,84.9
4543,Wilkins Public School,2011,95.9
4543,Wilkins Public School,2012,95.5
4543,Wilkins Public School,2013,95.8
4543,Wilkins Public School,2014,95.8
4543,Wilkins Public School,2015,94.6
4543,Wilkins Public School,2016,95.4
4543,Wilkins Public School,2017,95.6
4543,Wilkins Public School,2018,95.2
4543,Wilkins Public School,2019,94.2
4543,Wilkins Public School,2021,94.4
4543,Wilkins Public School,2022,89.9
5550,Willans Hill School,2021,85.2
5550,Willans Hill School,2022,76.1
3445,Willawarrin Public School,2011,93.8
3445,Willawarrin Public School,2012,94.9
3445,Willawarrin Public School,2013,85.1
3445,Willawarrin Public School,2014,90.1
3445,Willawarrin Public School,2015,90.4
3445,Willawarrin Public School,2016,89.3
3445,Willawarrin Public School,2017,89.9
3445,Willawarrin Public School,2018,84.9
3445,Willawarrin Public School,2019,86
3445,Willawarrin Public School,2021,88.4
3445,Willawarrin Public School,2022,88.2
4602,William Bayldon Public School,2011,90.7
4602,William Bayldon Public School,2012,91.8
4602,William Bayldon Public School,2013,91.8
4602,William Bayldon Public School,2014,91.5
4602,William Bayldon Public School,2015,90.4
4602,William Bayldon Public School,2016,91.1
4602,William Bayldon Public School,2017,93.4
4602,William Bayldon Public School,2018,91.3
4602,William Bayldon Public School,2019,90.8
4602,William Bayldon Public School,2021,88.1
4602,William Bayldon Public School,2022,86.3
4576,William Dean Public School,2011,93.9
4576,William Dean Public School,2012,93.2
4576,William Dean Public School,2013,94
4576,William Dean Public School,2014,93.9
4576,William Dean Public School,2015,91.9
4576,William Dean Public School,2016,92.9
4576,William Dean Public School,2017,93.7
4576,William Dean Public School,2018,93.2
4576,William Dean Public School,2019,91.9
4576,William Dean Public School,2021,92
4576,William Dean Public School,2022,87.8
5614,William Rose School,2021,84.8
5614,William Rose School,2022,82.9
4563,William Stimson Public School,2011,94.6
4563,William Stimson Public School,2012,95.2
4563,William Stimson Public School,2013,94
4563,William Stimson Public School,2014,94.8
4563,William Stimson Public School,2015,93.1
4563,William Stimson Public School,2016,93.7
4563,William Stimson Public School,2017,93.7
4563,William Stimson Public School,2018,92.6
4563,William Stimson Public School,2019,91.7
4563,William Stimson Public School,2021,92.8
4563,William Stimson Public School,2022,87.6
4470,Willmot Public School,2011,90.7
4470,Willmot Public School,2012,90.6
4470,Willmot Public School,2013,91.5
4470,Willmot Public School,2014,91.9
4470,Willmot Public School,2015,89.2
4470,Willmot Public School,2016,88.6
4470,Willmot Public School,2017,88.6
4470,Willmot Public School,2018,89.7
4470,Willmot Public School,2019,86.3
4470,Willmot Public School,2021,84.8
4470,Willmot Public School,2022,77.8
8159,Willoughby Girls High School,2011,94.9
8159,Willoughby Girls High School,2012,94.8
8159,Willoughby Girls High School,2013,94.3
8159,Willoughby Girls High School,2014,95.9
8159,Willoughby Girls High School,2015,95.1
8159,Willoughby Girls High School,2016,95.8
8159,Willoughby Girls High School,2017,95.5
8159,Willoughby Girls High School,2018,95.6
8159,Willoughby Girls High School,2019,94.4
8159,Willoughby Girls High School,2021,94
8159,Willoughby Girls High School,2022,92
3449,Willoughby Public School,2011,95.9
3449,Willoughby Public School,2012,95.6
3449,Willoughby Public School,2013,96.6
3449,Willoughby Public School,2014,96.6
3449,Willoughby Public School,2015,96.6
3449,Willoughby Public School,2016,96.4
3449,Willoughby Public School,2017,96.2
3449,Willoughby Public School,2018,96
3449,Willoughby Public School,2019,95.6
3449,Willoughby Public School,2021,95
3449,Willoughby Public School,2022,91.6
3451,Willow Tree Public School,2011,94.8
3451,Willow Tree Public School,2012,94.5
3451,Willow Tree Public School,2013,95.5
3451,Willow Tree Public School,2014,95.1
3451,Willow Tree Public School,2015,95.6
3451,Willow Tree Public School,2016,94.8
3451,Willow Tree Public School,2017,92.7
3451,Willow Tree Public School,2018,93.6
3451,Willow Tree Public School,2019,92.3
3451,Willow Tree Public School,2021,89.9
3451,Willow Tree Public School,2022,84.9
8491,Willyama High School,2011,86
8491,Willyama High School,2012,86.3
8491,Willyama High School,2013,85.7
8491,Willyama High School,2014,90
8491,Willyama High School,2015,86.5
8491,Willyama High School,2016,87.1
8491,Willyama High School,2017,88
8491,Willyama High School,2018,81.6
8491,Willyama High School,2019,86.2
8491,Willyama High School,2021,80.3
8491,Willyama High School,2022,70.5
5689,Wilson Park School,2021,86
5689,Wilson Park School,2022,82.2
3454,Wilsons Creek Public School,2011,89.7
3454,Wilsons Creek Public School,2012,85.4
3454,Wilsons Creek Public School,2013,83.9
3454,Wilsons Creek Public School,2014,92.6
3454,Wilsons Creek Public School,2015,90.6
3454,Wilsons Creek Public School,2016,88.1
3454,Wilsons Creek Public School,2017,84.4
3454,Wilsons Creek Public School,2018,86
3454,Wilsons Creek Public School,2019,74.7
3454,Wilsons Creek Public School,2021,84
3454,Wilsons Creek Public School,2022,78
4650,Wilton Public School,2011,97.9
4650,Wilton Public School,2012,96.8
4650,Wilton Public School,2013,95
4650,Wilton Public School,2014,95.5
4650,Wilton Public School,2015,94.1
4650,Wilton Public School,2016,94.4
4650,Wilton Public School,2017,94.2
4650,Wilton Public School,2018,93.8
4650,Wilton Public School,2019,93.2
4650,Wilton Public School,2021,92.4
4650,Wilton Public School,2022,86.6
3893,Windale Public School,2011,91.9
3893,Windale Public School,2012,91.9
3893,Windale Public School,2013,90.9
3893,Windale Public School,2014,92.5
3893,Windale Public School,2015,88
3893,Windale Public School,2016,88.3
3893,Windale Public School,2017,88.6
3893,Windale Public School,2018,88.6
3893,Windale Public School,2019,86.6
3893,Windale Public School,2021,86.7
3893,Windale Public School,2022,83
1992,Windang Public School,2011,94.5
1992,Windang Public School,2012,93.1
1992,Windang Public School,2013,94.3
1992,Windang Public School,2014,94.4
1992,Windang Public School,2015,93.6
1992,Windang Public School,2016,93
1992,Windang Public School,2017,92.4
1992,Windang Public School,2018,91.9
1992,Windang Public School,2019,93.1
1992,Windang Public School,2021,92.8
1992,Windang Public School,2022,85
3457,Windellama Public School,2011,95.2
3457,Windellama Public School,2012,91.8
3457,Windellama Public School,2013,95.3
3457,Windellama Public School,2014,93.8
3457,Windellama Public School,2015,92.8
3457,Windellama Public School,2016,95.3
3457,Windellama Public School,2017,94.8
3457,Windellama Public School,2018,91.4
3457,Windellama Public School,2019,89.2
3457,Windellama Public School,2021,85.8
3457,Windellama Public School,2022,87.7
3458,Windeyer Public School,2011,96.2
8396,Windsor High School,2011,87
8396,Windsor High School,2012,84.2
8396,Windsor High School,2013,85.5
8396,Windsor High School,2014,85.5
8396,Windsor High School,2015,86.6
8396,Windsor High School,2016,85.6
8396,Windsor High School,2017,86.8
8396,Windsor High School,2018,86.6
8396,Windsor High School,2019,85.4
8396,Windsor High School,2021,83.7
8396,Windsor High School,2022,76.6
4614,Windsor Park Public School,2011,92.7
4614,Windsor Park Public School,2012,91.6
4614,Windsor Park Public School,2013,94.4
4614,Windsor Park Public School,2014,94.7
4614,Windsor Park Public School,2015,93.8
4614,Windsor Park Public School,2016,93.9
4614,Windsor Park Public School,2017,93.1
4614,Windsor Park Public School,2018,93.2
4614,Windsor Park Public School,2019,93.1
4614,Windsor Park Public School,2021,90.7
4614,Windsor Park Public School,2022,85.7
3459,Windsor Public School,2011,93.9
3459,Windsor Public School,2012,93.4
3459,Windsor Public School,2013,94.2
3459,Windsor Public School,2014,94.4
3459,Windsor Public School,2015,93.4
3459,Windsor Public School,2016,94
3459,Windsor Public School,2017,93.6
3459,Windsor Public School,2018,92
3459,Windsor Public School,2019,90.6
3459,Windsor Public School,2021,88.7
3459,Windsor Public School,2022,80.3
4066,Windsor South Public School,2011,91
4066,Windsor South Public School,2012,88.4
4066,Windsor South Public School,2013,91.5
4066,Windsor South Public School,2014,92.4
4066,Windsor South Public School,2015,91.2
4066,Windsor South Public School,2016,90.5
4066,Windsor South Public School,2017,91.9
4066,Windsor South Public School,2018,92.1
4066,Windsor South Public School,2019,92.4
4066,Windsor South Public School,2021,91.2
4066,Windsor South Public School,2022,83.5
3461,Wingello Public School,2011,93.6
3461,Wingello Public School,2012,92.5
3461,Wingello Public School,2013,93.7
3461,Wingello Public School,2014,94.2
3461,Wingello Public School,2015,93.6
3461,Wingello Public School,2016,90.7
3461,Wingello Public School,2017,94.3
3461,Wingello Public School,2018,90.3
3461,Wingello Public School,2019,94.2
3461,Wingello Public School,2021,90.9
3461,Wingello Public School,2022,87.6
4575,Wingham Brush Public School,2011,92.9
4575,Wingham Brush Public School,2012,93.5
4575,Wingham Brush Public School,2013,93.2
4575,Wingham Brush Public School,2014,93.1
4575,Wingham Brush Public School,2015,92.6
4575,Wingham Brush Public School,2016,93.4
4575,Wingham Brush Public School,2017,91.1
4575,Wingham Brush Public School,2018,91.5
4575,Wingham Brush Public School,2019,92
4575,Wingham Brush Public School,2021,89.7
4575,Wingham Brush Public School,2022,84.4
8391,Wingham High School,2011,87.6
8391,Wingham High School,2012,86.6
8391,Wingham High School,2013,88.1
8391,Wingham High School,2014,87.1
8391,Wingham High School,2015,87.7
8391,Wingham High School,2016,88.2
8391,Wingham High School,2017,86.8
8391,Wingham High School,2018,85.1
8391,Wingham High School,2019,87.1
8391,Wingham High School,2021,82.6
8391,Wingham High School,2022,79.3
7314,Wingham Public School,2011,93.4
7314,Wingham Public School,2012,94.1
7314,Wingham Public School,2013,94
7314,Wingham Public School,2014,93.6
7314,Wingham Public School,2015,94
7314,Wingham Public School,2016,94
7314,Wingham Public School,2017,93.6
7314,Wingham Public School,2018,92.7
7314,Wingham Public School,2019,93.3
7314,Wingham Public School,2021,89.8
7314,Wingham Public School,2022,87.1
8573,Winmalee High School,2011,91.3
8573,Winmalee High School,2012,90.6
8573,Winmalee High School,2013,91.6
8573,Winmalee High School,2014,90.9
8573,Winmalee High School,2015,91.9
8573,Winmalee High School,2016,92.1
8573,Winmalee High School,2017,90.9
8573,Winmalee High School,2018,90.5
8573,Winmalee High School,2019,89.5
8573,Winmalee High School,2021,87.9
8573,Winmalee High School,2022,83.7
4436,Winmalee Public School,2011,95.5
4436,Winmalee Public School,2012,94.5
4436,Winmalee Public School,2013,94.8
4436,Winmalee Public School,2014,94.9
4436,Winmalee Public School,2015,94.2
4436,Winmalee Public School,2016,94
4436,Winmalee Public School,2017,94.1
4436,Winmalee Public School,2018,92.8
4436,Winmalee Public School,2019,92.8
4436,Winmalee Public School,2021,92.4
4436,Winmalee Public School,2022,88.1
4471,Winston Heights Public School,2011,95.5
4471,Winston Heights Public School,2012,95.5
4471,Winston Heights Public School,2013,96.2
4471,Winston Heights Public School,2014,95.6
4471,Winston Heights Public School,2015,95
4471,Winston Heights Public School,2016,94.8
4471,Winston Heights Public School,2017,95.6
4471,Winston Heights Public School,2018,95.1
4471,Winston Heights Public School,2019,94
4471,Winston Heights Public School,2021,94.4
4471,Winston Heights Public School,2022,88.4
4417,Winston Hills Public School,2011,95.6
4417,Winston Hills Public School,2012,95.5
4417,Winston Hills Public School,2013,95.5
4417,Winston Hills Public School,2014,96.3
4417,Winston Hills Public School,2015,95.6
4417,Winston Hills Public School,2016,95.5
4417,Winston Hills Public School,2017,95.8
4417,Winston Hills Public School,2018,95.2
4417,Winston Hills Public School,2019,94.8
4417,Winston Hills Public School,2021,94.9
4417,Winston Hills Public School,2022,90.4
3762,Wiripaang Public School,2011,91.9
3762,Wiripaang Public School,2012,91.4
3762,Wiripaang Public School,2013,90.2
3762,Wiripaang Public School,2014,90.5
3762,Wiripaang Public School,2015,87.5
3762,Wiripaang Public School,2016,88.3
3762,Wiripaang Public School,2017,89.2
3762,Wiripaang Public School,2018,87.8
3762,Wiripaang Public School,2019,89
3762,Wiripaang Public School,2021,89
3762,Wiripaang Public School,2022,89.1
4564,Wirreanda Public School,2011,94.3
4564,Wirreanda Public School,2012,94.7
4564,Wirreanda Public School,2013,95.3
4564,Wirreanda Public School,2014,95.4
4564,Wirreanda Public School,2015,94.9
4564,Wirreanda Public School,2016,94.6
4564,Wirreanda Public School,2017,94.5
4564,Wirreanda Public School,2018,94.1
4564,Wirreanda Public School,2019,94
4564,Wirreanda Public School,2021,93
4564,Wirreanda Public School,2022,87.7
3470,Wisemans Ferry Public School,2011,93.6
3470,Wisemans Ferry Public School,2012,92.4
3470,Wisemans Ferry Public School,2013,92.7
3470,Wisemans Ferry Public School,2014,95.5
3470,Wisemans Ferry Public School,2015,91.6
3470,Wisemans Ferry Public School,2016,93.7
3470,Wisemans Ferry Public School,2017,93
3470,Wisemans Ferry Public School,2018,93.6
3470,Wisemans Ferry Public School,2019,93
3470,Wisemans Ferry Public School,2021,88.6
3470,Wisemans Ferry Public School,2022,82.5
3473,Wollar Public School,2011,98.6
3473,Wollar Public School,2012,99.3
3473,Wollar Public School,2013,sp
3473,Wollar Public School,2014,sp
3473,Wollar Public School,2015,85.5
3473,Wollar Public School,2016,94.2
3473,Wollar Public School,2017,sp
3473,Wollar Public School,2018,sp
3474,Wollombi Public School,2011,92.7
3474,Wollombi Public School,2012,sp
3474,Wollombi Public School,2013,sp
3474,Wollombi Public School,2014,sp
4438,Wollondilly Public School,2011,94
4438,Wollondilly Public School,2012,94.3
4438,Wollondilly Public School,2013,95.8
4438,Wollondilly Public School,2014,94.6
4438,Wollondilly Public School,2015,95.3
4438,Wollondilly Public School,2016,94.3
4438,Wollondilly Public School,2017,94.1
4438,Wollondilly Public School,2018,93.8
4438,Wollondilly Public School,2019,92.1
4438,Wollondilly Public School,2021,90.6
4438,Wollondilly Public School,2022,85.5
3475,Wollongbar Public School,2011,92.7
3475,Wollongbar Public School,2012,93.1
3475,Wollongbar Public School,2013,93.5
3475,Wollongbar Public School,2014,94.6
3475,Wollongbar Public School,2015,94.8
3475,Wollongbar Public School,2016,93.9
3475,Wollongbar Public School,2017,93.6
3475,Wollongbar Public School,2018,93
3475,Wollongbar Public School,2019,93.4
3475,Wollongbar Public School,2021,91
3475,Wollongbar Public School,2022,85.8
8143,Wollongong High School of the Performing Arts,2011,90.2
8143,Wollongong High School of the Performing Arts,2012,90.9
8143,Wollongong High School of the Performing Arts,2013,90.2
8143,Wollongong High School of the Performing Arts,2014,91.5
8143,Wollongong High School of the Performing Arts,2015,89.9
8143,Wollongong High School of the Performing Arts,2016,91
8143,Wollongong High School of the Performing Arts,2017,90.3
